Date,Weighted Industry Change,RLGY Change
2016-03-23,-0.0208885808799392,-0.0208885808799392
2016-03-24,0.0202661264704786,0.0202661264704786
2016-03-28,0.01332151507404,0.01332151507404
2016-03-29,0.0251682954766195,0.0251682954766195
2016-03-30,0.0016991661359473,0.0016991661359473
2016-03-31,0.0284819134894907,0.0284819134894907
2016-04-01,0.0027785070702269,0.0027785070702269
2016-04-04,-0.0027700409514638,-0.0027700409514638
2016-04-05,0.0036363935137127,0.0036363935137127
2016-04-06,0.017251050925786,0.017251050925786
2016-04-07,-0.0289380655850894,-0.0289380655850894
2016-04-08,-0.0125522166637476,-0.0125522166637476
2016-04-11,0.0,0.0
2016-04-12,0.0162966567538845,0.0162966567538845
2016-04-13,0.0156636357346672,0.0156636357346672
2016-04-14,0.0038167772214734,0.0038167772214734
2016-04-15,0.0049099919783137,0.0049099919783137
2016-04-18,-0.0038398078212804,-0.0038398078212804
2016-04-19,-0.0109768860114187,-0.0109768860114187
2016-04-20,0.0146895441352416,0.0146895441352416
2016-04-21,-0.0010920260540793,-0.0010920260540793
2016-04-22,-0.0054333266905165,-0.0054333266905165
2016-04-25,-0.0071546043049394,-0.0071546043049394
2016-04-26,-0.0002757397130729,-0.0002757397130729
2016-04-27,0.0038610924110983,0.0038610924110983
2016-04-28,-0.0060573023830305,-0.0060573023830305
2016-04-29,-0.0085991002816739,-0.0085991002816739
2016-05-02,-0.0039215514469616,-0.0039215514469616
2016-05-03,-0.0322580471060059,-0.0322580471060059
2016-05-04,-0.0085294386919806,-0.0085294386919806
2016-05-05,-0.0182099392638999,-0.0182099392638999
2016-05-06,-0.0211489921035285,-0.0211489921035285
2016-05-09,-0.0186735329581068,-0.0186735329581068
2016-05-10,0.0167213189797324,0.0167213189797324
2016-05-11,0.0219354937153478,0.0219354937153478
2016-05-12,-0.0147289036540879,-0.0147289036540879
2016-05-13,-0.0216785612602086,-0.0216785612602086
2016-05-16,-0.0044261585002534,-0.0044261585002534
2016-05-17,-0.0034931918434769,-0.0034931918434769
2016-05-18,-0.0188317955322261,-0.0188317955322261
2016-05-19,-0.0071777917159089,-0.0071777917159089
2016-05-20,0.0108374356465598,0.0108374356465598
2016-05-23,-0.0084497960680478,-0.0084497960680478
2016-05-24,0.0452145502880978,0.0452145502880978
2016-05-25,0.0037581876209789,0.0037581876209789
2016-05-26,0.0046497685580716,0.0046497685580716
2016-05-27,0.0003089716113914,0.0003089716113914
2016-05-31,0.0114091559791234,0.0114091559791234
2016-06-01,0.0030561879703665,0.0030561879703665
2016-06-02,-0.0045704304470961,-0.0045704304470961
2016-06-03,0.0092620945573845,0.0092620945573845
2016-06-06,-0.0027497755529068,-0.0027497755529068
2016-06-07,0.0012250260018632,0.0012250260018632
2016-06-08,0.0015276271848408,0.0015276271848408
2016-06-09,-0.0095150815183665,-0.0095150815183665
2016-06-10,-0.0166092350103376,-0.0166092350103376
2016-06-13,-0.0140529745836501,-0.0140529745836501
2016-06-14,-0.0065189296267938,-0.0065189296267938
2016-06-15,0.0055555579795642,0.0055555579795642
2016-06-16,-0.0065681693900931,-0.0065681693900931
2016-06-17,0.0073974214878153,0.0073974214878153
2016-06-20,0.0095835758752546,0.0095835758752546
2016-06-21,-0.0287205998138466,-0.0287205998138466
2016-06-22,-0.0010050481159836,-0.0010050481159836
2016-06-23,0.0096441941626376,0.0096441941626376
2016-06-24,-0.0085881138700867,-0.0085881138700867
2016-06-27,-0.0287215312342209,-0.0287215312342209
2016-06-28,0.0163584306808007,0.0163584306808007
2016-06-29,0.0149930369804835,0.0149930369804835
2016-06-30,0.000689670957368,0.000689670957368
2016-07-01,0.0079200941799333,0.0079200941799333
2016-07-05,-0.0289455595912358,-0.0289455595912358
2016-07-06,0.0132378862892685,0.0132378862892685
2016-07-07,-0.0031690194998863,-0.0031690194998863
2016-07-08,0.0238095349401767,0.0238095349401767
2016-07-11,-0.0241908341599051,-0.0241908341599051
2016-07-12,0.0126107338091519,0.0126107338091519
2016-07-13,-0.0204218477808122,-0.0204218477808122
2016-07-14,0.0050658431421252,0.0050658431421252
2016-07-15,-0.0100435599591659,-0.0100435599591659
2016-07-18,-0.0060667443448915,-0.0060667443448915
2016-07-19,-0.0078045316455809,-0.0078045316455809
2016-07-20,0.0311217460511391,0.0311217460511391
2016-07-21,0.0152317573791969,0.0152317573791969
2016-07-22,-0.0003249993088418,-0.0003249993088418
2016-07-25,0.0080671184848796,0.0080671184848796
2016-07-26,0.006774164015247,0.006774164015247
2016-07-27,-0.0195324595563298,-0.0195324595563298
2016-07-28,-0.0081699345386735,-0.0081699345386735
2016-07-29,0.0217606280604123,0.0217606280604123
2016-08-01,-0.0054732800778169,-0.0054732800778169
2016-08-02,-0.0453074315797309,-0.0453074315797309
2016-08-03,0.0383441158616914,0.0383441158616914
2016-08-04,-0.0700818633201193,-0.0700818633201193
2016-08-05,0.0304297911449691,0.0304297911449691
2016-08-08,-0.004788182784278,-0.004788182784278
2016-08-09,0.0011102434784842,0.0011102434784842
2016-08-10,-0.0106774304053003,-0.0106774304053003
2016-08-11,0.0085343055927704,0.0085343055927704
2016-08-12,0.0147546886582339,0.0147546886582339
2016-08-15,0.0043525876155859,0.0043525876155859
2016-08-16,-0.0119521882075704,-0.0119521882075704
2016-08-17,-0.0069801113703836,-0.0069801113703836
2016-08-18,-0.001109903288324,-0.001109903288324
2016-08-19,-0.0055886593769562,-0.0055886593769562
2016-08-22,0.0056603629634066,0.0056603629634066
2016-08-23,0.0261096895517917,0.0261096895517917
2016-08-24,0.0010953153455289,0.0010953153455289
2016-08-25,-0.0054904692608284,-0.0054904692608284
2016-08-26,-0.0113678536152262,-0.0113678536152262
2016-08-29,0.0081150611730524,0.0081150611730524
2016-08-30,0.0055086162707275,0.0055086162707275
2016-08-31,-0.0190058642603584,-0.0190058642603584
2016-09-01,-0.0137854261225748,-0.0137854261225748
2016-09-02,-0.0007513319734459,-0.0007513319734459
2016-09-06,0.0101503930034438,0.0101503930034438
2016-09-07,-0.0070922182741505,-0.0070922182741505
2016-09-08,0.0045214366143657,0.0045214366143657
2016-09-09,-0.0083746180764952,-0.0083746180764952
2016-09-12,0.0201004458270613,0.0201004458270613
2016-09-13,-0.0157027896525426,-0.0157027896525426
2016-09-14,0.0066458200469498,0.0066458200469498
2016-09-15,0.0062524363602211,0.0062524363602211
2016-09-16,0.0058846457386098,0.0058846457386098
2016-09-19,0.0030923819524864,0.0030923819524864
2016-09-20,-0.0096227869285975,-0.0096227869285975
2016-09-21,0.0007730401919705,0.0007730401919705
2016-09-22,-0.0080613854365839,-0.0080613854365839
2016-09-23,-0.0023300763472767,-0.0023300763472767
2016-09-26,-0.0007775486372061,-0.0007775486372061
2016-09-27,0.0042901955136539,0.0042901955136539
2016-09-28,0.0003879064629745,0.0003879064629745
2016-09-29,-0.005809435333198,-0.005809435333198
2016-09-30,0.0019372780102206,0.0019372780102206
2016-10-03,0.0139210632059623,0.0139210632059623
2016-10-04,0.015636912972888,0.015636912972888
2016-10-05,-0.0097123729710819,-0.0097123729710819
2016-10-06,0.0045994224293963,0.0045994224293963
2016-10-07,-0.0179458270759456,-0.0179458270759456
2016-10-10,0.0023121180800916,0.0023121180800916
2016-10-11,-0.0212272960362628,-0.0212272960362628
2016-10-12,-0.0063016877218728,-0.0063016877218728
2016-10-13,-0.0139331357395131,-0.0139331357395131
2016-10-14,-0.0152794955887481,-0.0152794955887481
2016-10-17,-0.0109979046356731,-0.0109979046356731
2016-10-18,-0.0089466983322219,-0.0089466983322219
2016-10-19,0.0163934272452406,0.0163934272452406
2016-10-20,-0.0101173617670061,-0.0101173617670061
2016-10-21,-0.0008202851149896,-0.0008202851149896
2016-10-24,0.0077487203573367,0.0077487203573367
2016-10-25,-0.0178789322692067,-0.0178789322692067
2016-10-26,-0.0178275410536617,-0.0178275410536617
2016-10-27,-0.0189474005448191,-0.0189474005448191
2016-10-28,-0.0124677950418611,-0.0124677950418611
2016-10-31,-0.0069414252801735,-0.0069414252801735
2016-11-01,-0.0183566473644868,-0.0183566473644868
2016-11-02,-0.0089285204909276,-0.0089285204909276
2016-11-03,0.0062921073999298,0.0062921073999298
2016-11-04,0.0522727099331943,0.0522727099331943
2016-11-07,0.0132027844691131,0.0132027844691131
2016-11-08,-0.0279069707424005,-0.0279069707424005
2016-11-09,0.0507118025004934,0.0507118025004934
2016-11-10,-0.0377042938515375,-0.0377042938515375
2016-11-11,-0.0165146051427787,-0.0165146051427787
2016-11-14,0.0096027636324641,0.0096027636324641
2016-11-15,0.025563264927999,0.025563264927999
2016-11-16,0.0106157115965666,0.0106157115965666
2016-11-17,0.0012620436987446,0.0012620436987446
2016-11-18,0.0230222335061045,0.0230222335061045
2016-11-21,-0.0146759315236201,-0.0146759315236201
2016-11-22,-0.0008226470939686,-0.0008226470939686
2016-11-23,-0.0028865853535759,-0.0028865853535759
2016-11-25,0.0041596701461231,0.0041596701461231
2016-11-28,0.0103519670372241,0.0103519670372241
2016-11-29,-0.0028676646973286,-0.0028676646973286
2016-11-30,-0.0142857298559073,-0.0142857298559073
2016-12-01,-0.0144092370637164,-0.0144092370637164
2016-12-02,0.0041964071250477,0.0041964071250477
2016-12-05,0.0231980690741504,0.0231980690741504
2016-12-06,0.0245967995611869,0.0245967995611869
2016-12-07,0.0184893513746604,0.0184893513746604
2016-12-08,0.0289687144720392,0.0289687144720392
2016-12-09,-0.0142642330883181,-0.0142642330883181
2016-12-12,-0.0182094627644457,-0.0182094627644457
2016-12-13,-0.0145650082749247,-0.0145650082749247
2016-12-14,-0.009727626170366,-0.009727626170366
2016-12-15,0.0007852555281848,0.0007852555281848
2016-12-16,0.0043137494255516,0.0043137494255516
2016-12-19,0.0295585597049931,0.0295585597049931
2016-12-20,0.0029772951696096,0.0029772951696096
2016-12-21,0.0111566065905032,0.0111566065905032
2016-12-22,-0.0158029552478935,-0.0158029552478935
2016-12-23,-0.0200520204013352,-0.0200520204013352
2016-12-27,0.0007590306441793,0.0007590306441793
2016-12-28,-0.0230015309133597,-0.0230015309133597
2016-12-29,-0.0095969292637954,-0.0095969292637954
2016-12-30,-0.0019395323148723,-0.0019395323148723
2017-01-03,0.0042178148264322,0.0042178148264322
2017-01-04,0.0300608442746411,0.0300608442746411
2017-01-05,0.0122630964540042,0.0122630964540042
2017-01-06,-0.0173062109026716,-0.0173062109026716
2017-01-09,0.0007622125738616,0.0007622125738616
2017-01-10,-0.0079969912410862,-0.0079969912410862
2017-01-11,0.0007698405741369,0.0007698405741369
2017-01-12,0.0073330966876324,0.0073330966876324
2017-01-13,0.0026717439994594,0.0026717439994594
2017-01-17,-0.004948651155307,-0.004948651155307
2017-01-18,-0.0152788240591119,-0.0152788240591119
2017-01-19,-0.0003912452695925,-0.0003912452695925
2017-01-20,-0.0062426786051958,-0.0062426786051958
2017-01-23,-0.0043103686668664,-0.0043103686668664
2017-01-24,0.0003923196928845,0.0003923196928845
2017-01-25,0.0485132940933906,0.0485132940933906
2017-01-26,-0.0172867711864066,-0.0172867711864066
2017-01-27,-0.0049505356809652,-0.0049505356809652
2017-01-30,0.0038595284468792,0.0038595284468792
2017-01-31,-0.0011565414814128,-0.0011565414814128
2017-02-01,-0.0096264923608005,-0.0096264923608005
2017-02-02,0.0011659808464535,0.0011659808464535
2017-02-03,0.0096264923608005,0.0096264923608005
2017-02-06,-0.007268501574037,-0.007268501574037
2017-02-07,-0.0061256412565045,-0.0061256412565045
2017-02-08,0.0027089665019683,0.0027089665019683
2017-02-09,0.0015467520199013,0.0015467520199013
2017-02-10,0.0172745019623358,0.0172745019623358
2017-02-13,0.0056263923251607,0.0056263923251607
2017-02-14,0.019820519490728,0.019820519490728
2017-02-15,0.0,0.0
2017-02-16,-0.0117690212776343,-0.0117690212776343
2017-02-17,0.0119091806784382,0.0119091806784382
2017-02-21,0.0011013468024077,0.0011013468024077
2017-02-22,0.0051452150572456,0.0051452150572456
2017-02-23,-0.0039971151352409,-0.0039971151352409
2017-02-24,0.0208997577809083,0.0208997577809083
2017-02-27,-0.0101116078257155,-0.0101116078257155
2017-02-28,-0.0121255399959566,-0.0121255399959566
2017-03-01,0.0071098744723175,0.0071098744723175
2017-03-02,-0.0095982423914044,-0.0095982423914044
2017-03-03,-0.0064725030072804,-0.0064725030072804
2017-03-06,0.0043827919251856,0.0043827919251856
2017-03-07,0.0113553619763539,0.0113553619763539
2017-03-08,0.0061661254325608,0.0061661254325608
2017-03-09,-0.0129776717131189,-0.0129776717131189
2017-03-10,-0.0061661254325607,-0.0061661254325607
2017-03-13,-0.002556599597144,-0.002556599597144
2017-03-14,-0.009562347325303,-0.009562347325303
2017-03-15,0.004790017355889,0.004790017355889
2017-03-16,0.0168128316597559,0.0168128316597559
2017-03-17,0.0502332104905952,0.0502332104905952
2017-03-20,-0.0075316439661045,-0.0075316439661045
2017-03-21,-0.0061877038237061,-0.0061877038237061
2017-03-22,0.0,0.0
2017-03-23,0.0087017056729317,0.0087017056729317
2017-03-24,0.0085499316674734,0.0085499316674734
2017-03-27,-0.0174478356780299,-0.0174478356780299
2017-03-28,0.0389972446382547,0.0389972446382547
2017-03-29,-0.0010074105424369,-0.0010074105424369
2017-03-30,0.003361357360327,0.003361357360327
2017-03-31,-0.0026782698847796,-0.0026782698847796
2017-04-03,-0.0280561168204511,-0.0280561168204511
2017-04-04,-0.0017176620872827,-0.0017176620872827
2017-04-05,-0.0198087400991965,-0.0198087400991965
2017-04-06,0.0108013748328079,0.0108013748328079
2017-04-07,-0.0017312755717966,-0.0017312755717966
2017-04-10,0.0096919588979235,0.0096919588979235
2017-04-11,0.0027491382356475,0.0027491382356475
2017-04-12,-0.0250171190747673,-0.0250171190747673
2017-04-13,-0.0106006800405731,-0.0106006800405731
2017-04-17,0.0078153187809744,0.0078153187809744
2017-04-18,0.014549320190632,0.014549320190632
2017-04-19,0.0149825221740901,0.0149825221740901
2017-04-20,0.0027350401267025,0.0027350401267025
2017-04-21,0.0218504393869498,0.0218504393869498
2017-04-24,-0.0151415107695824,-0.0151415107695824
2017-04-25,0.0036339181149472,0.0036339181149472
2017-04-26,0.0157428516182216,0.0157428516182216
2017-04-27,-0.001287383603849,-0.001287383603849
2017-04-28,-0.0161030599769939,-0.0161030599769939
2017-05-01,0.0108019617658689,0.0108019617658689
2017-05-02,-0.0019436790301202,-0.0019436790301202
2017-05-03,-0.0164728144901328,-0.0164728144901328
2017-05-04,0.001001628665532,0.001001628665532
2017-05-05,0.0317985779228349,0.0317985779228349
2017-05-08,-0.0012816087584764,-0.0012816087584764
2017-05-09,0.0026016235351563,0.0026016235351563
2017-05-10,0.0012983095170631,0.0012983095170631
2017-05-11,0.0052134195056319,0.0052134195056319
2017-05-12,0.0003252106953443,0.0003252106953443
2017-05-15,0.0055284577656567,0.0055284577656567
2017-05-16,-0.0156046664065248,-0.0156046664065248
2017-05-17,0.0,0.0
2017-05-18,0.0,0.0
2017-05-19,0.0053727281303878,0.0053727281303878
2017-05-22,0.0120199897773756,0.0120199897773756
2017-05-23,0.0029624804171856,0.0029624804171856
2017-05-24,0.0042622675661179,0.0042622675661179
2017-05-25,-0.0146151591282517,-0.0146151591282517
2017-05-26,0.0065919829246404,0.0065919829246404
2017-05-30,-0.005252785693407,-0.005252785693407
2017-05-31,0.0019736666676078,0.0019736666676078
2017-06-01,0.0013089305047902,0.0013089305047902
2017-06-02,0.011103796078399,0.011103796078399
2017-06-05,-0.0162127106850238,-0.0162127106850238
2017-06-06,-0.0072727045737021,-0.0072727045737021
2017-06-07,-0.008984976947422,-0.008984976947422
2017-06-08,-0.003361357360327,-0.003361357360327
2017-06-09,-0.0010090406915163,-0.0010090406915163
2017-06-12,0.02055258099998,0.02055258099998
2017-06-13,-0.00792346223878,-0.00792346223878
2017-06-14,0.0036666870117189,0.0036666870117189
2017-06-15,-0.0023498355159956,-0.0023498355159956
2017-06-16,0.0084033613445379,0.0084033613445379
2017-06-19,0.0220073308585924,0.0220073308585924
2017-06-20,0.00621729507127,0.00621729507127
2017-06-21,0.0074845280072395,0.0074845280072395
2017-06-22,0.0106692505803445,0.0106692505803445
2017-06-23,0.0115125902696796,0.0115125902696796
2017-06-26,0.0044122691149337,0.0044122691149337
2017-06-27,0.0062814309667395,0.0062814309667395
2017-06-28,-0.0015494030477622,-0.0015494030477622
2017-06-29,0.0027950357284299,0.0027950357284299
2017-06-30,0.0046440101988236,0.0046440101988236
2017-07-03,0.0128912874567421,0.0128912874567421
2017-07-05,-0.0106028019363085,-0.0106028019363085
2017-07-06,-0.0086153470552884,-0.0086153470552884
2017-07-07,0.0127329142142131,0.0127329142142131
2017-07-10,-0.0009260059438631,-0.0009260059438631
2017-07-11,-0.0095091280093109,-0.0095091280093109
2017-07-12,0.0112907820175847,0.0112907820175847
2017-07-13,0.0012023118418084,0.0012023118418084
2017-07-14,0.015028554046302,0.015028554046302
2017-07-17,-0.0159905510277599,-0.0159905510277599
2017-07-18,-0.0024111461820031,-0.0024111461820031
2017-07-19,0.0220676995716191,0.0220676995716191
2017-07-20,-0.0002940682803881,-0.0002940682803881
2017-07-21,0.0008864887459105,0.0008864887459105
2017-07-24,-0.0100295025747515,-0.0100295025747515
2017-07-25,0.0101190526198909,0.0101190526198909
2017-07-26,-0.0155973745272745,-0.0155973745272745
2017-07-27,-0.0184854719635681,-0.0184854719635681
2017-07-28,0.0021250667195674,0.0021250667195674
2017-07-31,0.0039310876720564,0.0039310876720564
2017-08-01,0.0089820126753019,0.0089820126753019
2017-08-02,-0.0181493781396626,-0.0181493781396626
2017-08-03,0.0155177703315349,0.0155177703315349
2017-08-04,0.0093594532810025,0.0093594532810025
2017-08-07,0.0103986314690494,0.0103986314690494
2017-08-08,-0.0034305012422849,-0.0034305012422849
2017-08-09,-0.0020201931238572,-0.0020201931238572
2017-08-10,-0.0032032792621659,-0.0032032792621659
2017-08-11,-0.0055767134843222,-0.0055767134843222
2017-08-14,0.0111111420946816,0.0111111420946816
2017-08-15,0.0040544278771412,0.0040544278771412
2017-08-16,0.0002883022331376,0.0002883022331376
2017-08-17,-0.0156250258700705,-0.0156250258700705
2017-08-18,-0.0014750162096495,-0.0014750162096495
2017-08-21,0.0097030828386059,0.0097030828386059
2017-08-22,-0.0101479348154651,-0.0101479348154651
2017-08-23,0.0073313786271786,0.0073313786271786
2017-08-24,0.005812286074581,0.005812286074581
2017-08-25,-0.0161803341061924,-0.0161803341061924
2017-08-28,0.0249121428906035,0.0249121428906035
2017-08-29,-0.0219272453802375,-0.0219272453802375
2017-08-30,0.0023606324135585,0.0023606324135585
2017-08-31,-0.0073206438895924,-0.0073206438895924
2017-09-01,0.0120481887193468,0.0120481887193468
2017-09-05,-0.0270190743739662,-0.0270190743739662
2017-09-06,-0.0152329249852532,-0.0152329249852532
2017-09-07,0.0027231514270949,0.0027231514270949
2017-09-08,0.0114803953363422,0.0114803953363422
2017-09-11,0.0112961080561781,0.0112961080561781
2017-09-12,0.0117405790860536,0.0117405790860536
2017-09-13,-0.0052325667788229,-0.0052325667788229
2017-09-14,-0.0082014875308337,-0.0082014875308337
2017-09-15,0.0047521137751932,0.0047521137751932
2017-09-18,0.0017730902192809,0.0017730902192809
2017-09-19,0.0017647462732652,0.0017647462732652
2017-09-20,0.0087977438469825,0.0087977438469825
2017-09-21,-0.0034853015051159,-0.0034853015051159
2017-09-22,-0.0017446222639891,-0.0017446222639891
2017-09-25,0.0040792363313904,0.0040792363313904
2017-09-26,0.0026011605941315,0.0026011605941315
2017-09-27,-0.0488225381343741,-0.0488225381343741
2017-09-28,0.0218778858718148,0.0218778858718148
2017-09-29,-0.022835125441541,-0.022835125441541
2017-10-02,0.012431772380319,0.012431772380319
2017-10-03,0.0032816410754578,0.0032816410754578
2017-10-04,0.0107111158528419,0.0107111158528419
2017-10-05,0.0008816513391235,0.0008816513391235
2017-10-06,-0.0255506299964272,-0.0255506299964272
2017-10-09,0.0057262997275906,0.0057262997275906
2017-10-10,0.0231481470579854,0.0231481470579854
2017-10-11,-0.0096530823558002,-0.0096530823558002
2017-10-12,-0.0076103504296033,-0.0076103504296033
2017-10-13,-0.0003108930839752,-0.0003108930839752
2017-10-16,-0.0056005074235863,-0.0056005074235863
2017-10-17,0.0259375572204589,0.0259375572204589
2017-10-18,0.0127892255479243,0.0127892255479243
2017-10-19,0.0057402552919995,0.0057402552919995
2017-10-20,-0.0132093192214353,-0.0132093192214353
2017-10-23,-0.0069633530347113,-0.0069633530347113
2017-10-24,-0.0211608441412571,-0.0211608441412571
2017-10-25,0.009591626739423,0.009591626739423
2017-10-26,-0.0109991022116269,-0.0109991022116269
2017-10-27,-0.0040198227427907,-0.0040198227427907
2017-10-30,-0.0046743414713937,-0.0046743414713937
2017-10-31,0.0103125572204587,0.0103125572204587
2017-11-01,0.0055641518907573,0.0055641518907573
2017-11-02,-0.0657854125408206,-0.0657854125408206
2017-11-03,-0.0136329749523092,-0.0136329749523092
2017-11-06,0.0074599316271347,0.0074599316271347
2017-11-07,-0.0078154441854228,-0.0078154441854228
2017-11-08,0.0007553043092681,0.0007553043092681
2017-11-09,0.0098671812188919,0.0098671812188919
2017-11-10,-0.0049111886716602,-0.0049111886716602
2017-11-13,0.0034090967381953,0.0034090967381953
2017-11-14,-0.0106020707407518,-0.0106020707407518
2017-11-15,0.0069551897609276,0.0069551897609276
2017-11-16,-0.0011485714273196,-0.0011485714273196
2017-11-17,0.0227711368607675,0.0227711368607675
2017-11-20,-0.0045113096809198,-0.0045113096809198
2017-11-21,-0.0026414979178949,-0.0026414979178949
2017-11-22,0.0007583826233818,0.0007583826233818
2017-11-24,-0.0011333124320005,-0.0011333124320005
2017-11-27,0.0026555270562752,0.0026555270562752
2017-11-28,0.0,0.0
2017-11-29,0.013045113025158,0.013045113025158
2017-11-30,0.0178701593637775,0.0178701593637775
2017-12-01,-0.0061085187481131,-0.0061085187481131
2017-12-04,-0.0288873518845882,-0.0288873518845882
2017-12-05,0.0099337915648314,0.0099337915648314
2017-12-06,0.0081061615936158,0.0081061615936158
2017-12-07,0.0106188546758851,0.0106188546758851
2017-12-08,0.0084249617587069,0.0084249617587069
2017-12-11,-0.0018109794749672,-0.0018109794749672
2017-12-12,-0.0235934532316025,-0.0235934532316025
2017-12-13,-0.0185735512103624,-0.0185735512103624
2017-12-14,-0.0106060145205588,-0.0106060145205588
2017-12-15,0.0045941396642118,0.0045941396642118
2017-12-18,0.0128933725604364,0.0128933725604364
2017-12-19,-0.0272184769031599,-0.0272184769031599
2017-12-20,-0.0034220591330309,-0.0034220591330309
2017-12-21,-0.0079727027564446,-0.0079727027564446
2017-12-22,0.0038008507601521,0.0038008507601521
2017-12-26,0.0003802368506436,0.0003802368506436
2017-12-27,0.0,0.0
2017-12-28,0.0034065159851625,0.0034065159851625
2017-12-29,-0.0033847368210387,-0.0033847368210387
2018-01-02,0.0063718168796633,0.0063718168796633
2018-01-03,-0.0149142290485361,-0.0149142290485361
2018-01-04,0.0030257156615034,0.0030257156615034
2018-01-05,0.0030097789291076,0.0030097789291076
2018-01-08,0.0018762155769192,0.0018762155769192
2018-01-09,0.0078416385021744,0.0078416385021744
2018-01-10,-0.0003721707692407,-0.0003721707692407
2018-01-11,0.0302916781180104,0.0302916781180104
2018-01-12,-0.0217391439556849,-0.0217391439556849
2018-01-16,-0.0062893108388981,-0.0062893108388981
2018-01-17,0.0033407628360701,0.0033407628360701
2018-01-18,-0.0166727995334168,-0.0166727995334168
2018-01-19,0.0075471986014888,0.0075471986014888
2018-01-22,0.0033670091331532,0.0033670091331532
2018-01-23,0.0033493949545342,0.0033493949545342
2018-01-24,0.0125925982439958,0.0125925982439958
2018-01-25,-0.0244525578694109,-0.0244525578694109
2018-01-26,0.0078534402998801,0.0078534402998801
2018-01-29,0.0003702417177745,0.0003702417177745
2018-01-30,0.016393462427577,0.016393462427577
2018-01-31,0.0025510092369472,0.0025510092369472
2018-02-01,-0.0032739233662144,-0.0032739233662144
2018-02-02,-0.0263542943410389,-0.0263542943410389
2018-02-05,-0.0144158216736158,-0.0144158216736158
2018-02-06,0.0172481587655753,0.0172481587655753
2018-02-07,-0.0134667327646024,-0.0134667327646024
2018-02-08,-0.0455430148684841,-0.0455430148684841
2018-02-09,-0.0092481480427665,-0.0092481480427665
2018-02-12,0.0088638687916262,0.0088638687916262
2018-02-13,-0.0020007698086628,-0.0020007698086628
2018-02-14,0.0194568115424355,0.0194568115424355
2018-02-15,0.0055423352486105,0.0055423352486105
2018-02-16,0.0247253170892302,0.0247253170892302
2018-02-20,-0.0554059463924213,-0.0554059463924213
2018-02-21,-0.0114285994549187,-0.0114285994549187
2018-02-22,-0.0160099050585137,-0.0160099050585137
2018-02-23,0.0049812756797295,0.0049812756797295
2018-02-26,0.0189690344112435,0.0189690344112435
2018-02-27,0.0452891572974173,0.0452891572974173
2018-02-28,-0.0096899227671637,-0.0096899227671637
2018-03-01,-0.0007883506938139,-0.0007883506938139
2018-03-02,0.02815230020428,0.02815230020428
2018-03-05,-0.0155642612453044,-0.0155642612453044
2018-03-06,0.0003955786633785,0.0003955786633785
2018-03-07,0.0303878537355701,0.0303878537355701
2018-03-08,-0.0015534336127124,-0.0015534336127124
2018-03-09,0.01394810607519,0.01394810607519
2018-03-12,0.0222392609433578,0.0222392609433578
2018-03-13,-0.0011215209960939,-0.0011215209960939
2018-03-14,-0.0100859339987557,-0.0100859339987557
2018-03-15,-0.0033847368210385,-0.0033847368210385
2018-03-16,0.0041431492848409,0.0041431492848409
2018-03-19,-0.006008255818792,-0.006008255818792
2018-03-20,0.0275160016337198,0.0275160016337198
2018-03-21,-0.0113511340902431,-0.0113511340902431
2018-03-22,-0.0063385562352093,-0.0063385562352093
2018-03-23,-0.0134932760957174,-0.0134932760957174
2018-03-26,-1.3962838350225292e-16,-1.3962838350225292e-16
2018-03-27,0.0195195371500546,0.0195195371500546
2018-03-28,0.0247415095340316,0.0247415095340316
2018-03-29,-0.0176449320504485,-0.0176449320504485
2018-04-02,0.0143699817895287,0.0143699817895287
2018-04-03,-0.0322113433471325,-0.0322113433471325
2018-04-04,0.0412566294262021,0.0412566294262021
2018-04-05,-0.0007228210230764,-0.0007228210230764
2018-04-06,-0.0029059179698769,-0.0029059179698769
2018-04-09,-0.0087304391821172,-0.0087304391821172
2018-04-10,0.0050965162175673,0.0050965162175673
2018-04-11,0.0025510092369472,0.0025510092369472
2018-04-12,-0.0162513815189699,-0.0162513815189699
2018-04-13,-0.048540143876739,-0.048540143876739
2018-04-16,0.0015261700467221,0.0015261700467221
2018-04-17,-0.0037735993007445,-0.0037735993007445
2018-04-18,-2.8062615346906853e-16,-2.8062615346906853e-16
2018-04-19,-0.026792418281987,-0.026792418281987
2018-04-20,0.005054474011892,0.005054474011892
2018-04-23,-0.0235248979241161,-0.0235248979241161
2018-04-24,-0.0153725378043327,-0.0153725378043327
2018-04-25,-0.0113498453903356,-0.0113498453903356
2018-04-26,-0.0167689093913474,-0.0167689093913474
2018-04-27,0.0340248830640977,0.0340248830640977
2018-04-30,-0.0036144640147268,-0.0036144640147268
2018-05-01,0.0020136623928384,0.0020136623928384
2018-05-02,-0.001205738758391,-0.001205738758391
2018-05-03,-0.0166666602054586,-0.0166666602054586
2018-05-04,0.0307308876022738,0.0307308876022738
2018-05-07,0.0373194342828463,0.0373194342828463
2018-05-08,0.0050388012387416,0.0050388012387416
2018-05-09,-0.0531586752478744,-0.0531586752478744
2018-05-10,0.0028374420189598,0.0028374420189598
2018-05-11,0.0020259009903685,0.0020259009903685
2018-05-14,0.0024252007476744,0.0024252007476744
2018-05-15,-0.018593334225074,-0.018593334225074
2018-05-16,0.0107393737593567,0.0107393737593567
2018-05-17,0.0110791358685705,0.0110791358685705
2018-05-18,-0.0032493875296126,-0.0032493875296126
